REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2022,ROYAL OAKS LANDFILL,1002512,608 CR 4102,32.0022,-95.268,JACKSONVILLE,CHEROKEE COUNTY,TX,75766,CITY OF JACKSONVILLE TEXAS (100%),103722,HH
2022,RUMPKE OF KENTUCKY INC,1005271,1374 BRYAN GRIFFIN ROAD,38.728656,-84.407678,BUTLER,PENDLETON COUNTY,KY,41006,RUMPKE CONSOLIDATED COS INC (100%),66040,"C,HH"
2022,RUMPKE OF KENTUCKY INC,1005270,30 LARISON RD,37.9534,-83.95254,JEFFERSONVILLE,MONTGOMERY COUNTY,KY,40337,RUMPKE CONSOLIDATED COS INC (100%),171978,"C,HH"
2022,RUMPKE WASTE INC BROWN COUNTY SANITARY LANDFILL *,1002425,9427 BEYERS ROAD,38.89689,-83.903255,GEORGETOWN,BROWN COUNTY,OH,45121,RUMPKE CONSOLIDATED COS INC (100%),171827,"C,HH"
2022,Raleigh County Solid Waste Authority Landfill,1007785,200 Fernandez Drive,37.81837,-81.1687,Beckley,RALEIGH COUNTY,WV,25801,RALEIGH COUNTY SOLID WASTE AUTHORITY (100%),139148,HH
2022,Rayonier Performance Fibers LLC - Yulee Landfill,1010287,95739 Amelia Concourse,30.62524,-81.54756,Yulee,NASSAU COUNTY,FL,32097,RAYONIER ADVANCED MATERIALS INC (100%),47331,TT
2022,"Real Alloy Recycling, LLC",1001883,805 Gardner Lane,37.207155,-86.719274,Morgantown,BUTLER COUNTY,KY,42261,REAL ALLOY HOLDING LLC (100%),15533,"C,TT"
2022,Recology Hay Road,1005042,6426 HAY ROAD,38.3121,-121.8362,VACAVILLE,SOLANO COUNTY,CA,95687,RECOLOGY INC (100%),60193,HH
2022,Region 2000 Regional Landfill - Livestock Road Facility,1010693,361 Livestock Road,37.279997,-79.15871,Rustburg,CAMPBELL COUNTY,VA,24588,REGION 2000 SERVICES AUTHORITY (100%),27053,"C,HH"
2022,Resolute Forest Product - Coosa Pines Operation,1000305,17589 PLANT ROAD,33.3278,-86.3583,COOSA PINES,Talladega,AL,35044,RESOLUTE FP US INC (100%),16706,"AA,C,TT"
2022,Resolute Forest Products Calhoun Operation,1000311,5020 HWY 11 SOUTH,35.2964,-84.7569,CALHOUN,Mcminn,TN,37309,RESOLUTE FP US INC (100%),130911,"AA,C,TT"
2022,Resource Recovery LF,1007808,4237 COUNTY RD 5300,37.2151,-95.5798,CHERRYVALE,MONTGOMERY COUNTY,KS,67335,REPUBLIC SERVICES INC (100%),16311,"C,HH"
2022,Rhea County Landfill,1002730,207 Sanitary Drive,35.56154,-84.91011,Dayton,RHEA COUNTY,TN,37321,RHEA COUNTY TENNESSEE (100%),233420,HH
2022,Rochelle Municipal Landfill,1004936,6513 South Mulford Road,41.927897,-89.001125,Rochelle,OGLE COUNTY,IL,61068,WASTE CONNECTIONS US INC (100%),45499,"C,HH"
2022,Rock Prairie Road Landfill,1002746,7600 East Rock Prairie Road,30.58039,-96.24581,College Station,BRAZOS COUNTY,TX,77845,BRAZOS VALLEY SOLID WASTE MANAGEMENT AGENCY INC (100%),100951,HH
2022,Rosemount Industrial Waste Facility,1011501,13425 Courthouse Blvd,44.749802,-93.01176,Rosemount,DAKOTA COUNTY,MN,55414,WASTE CONNECTIONS US INC (100%),224600,"C,TT"
2022,Roxboro Steam Electric Plant,1000787,1700 DUNNAWAY ROAD,36.4833,-79.0731,SEMORA,Person,NC,27343,DUKE ENERGY CORP (100%),3117,"D,TT"
2022,Royalton Road Sanitary Landfill,1010671,3401 East Royalton Road,41.3139,-81.662604,Broadview Heights,CUYAHOGA COUNTY,OH,44147,NORTON ENVIRONMENTAL CO (100%),19160,HH
2022,Rumble Landfill #2,1003871,2031 N. Courtney Road,39.14188,-94.398117,Sugar Creek,JACKSON COUNTY,MO,64050,WASTE MANAGEMENT INC (100%),4242,"C,HH"
2022,Rumpke Sanitary Landfill,1004856,10795 Hughes Rd,39.274673,-84.597814,Cincinnati,HAMILTON COUNTY,OH,45251,RUMPKE CONSOLIDATED COS INC (100%),260598,"C,HH"
2022,S & S GRADING INC LANDFILL,1007636,4439 Good Hope Pike,39.290691,-80.356681,CLARKSBURG,HARRISON COUNTY,WV,26301,WASTE MANAGEMENT INC (100%),62019,"C,HH"
2022,SABIC INNOVATIVE PLASTICS US LLC,1003275,9226 DuPont Road,39.267179,-81.683429,WASHINGTON,WOOD COUNTY,WV,26181,SABIC US HOLDINGS LP (100%),4413,TT
2022,SABINE PARISH LANDFILL,1002223,955 SABINE LANDFILL ROAD,31.609914,-93.557411,MANY,SABINE PARISH,LA,71443,WASTE CONNECTIONS US INC (100%),136186,HH
2022,SAINT JOSEPH SANITARY LANDFILL,1001925,9431 50TH ROAD SOUTHEAST,39.6711,-94.7723,SAINT JOSEPH,BUCHANAN COUNTY,MO,64507,CITY OF ST JOSEPH MISSOURI (100%),25126,"C,HH"
2022,SALEM COUNTY IMPROVEMENT AUTHORITY LANDFILL,1007261,52 MCKILLIP RD,39.5879,-75.3697,ALLOWAY,SALEM COUNTY,NJ,8001,SALEM COUNTY IMPROVEMENT AUTHORITY (100%),60400,"C,HH"
2022,SALEM LANDFILL,1003265,4210 LEE RD #183,32.64737,-85.36946,OPELIKA,LEE COUNTY,AL,36804,WASTE MANAGEMENT INC (100%),51568,"C,HH"
2022,SALINA MUNICIPAL SOLID WASTE LANDFILL,1002550,4292 SOUTH BURMA ROAD,38.758707,-97.68705,SALINA,SALINE COUNTY,KS,67402,CITY OF SALINA KANSAS (100%),80738,"C,HH"
2022,SALINE COUNTY REGIONAL WASTE MGMT DISTRICT LANDFILL,1006513,1851 W SARDIS RD,34.531692,-92.407868,BAUXITE,SALINE COUNTY,AR,72011,REPUBLIC SERVICES INC (100%),49197,HH
2022,SALT LAKE VALLEY SOLID WASTE MANAGEMENT: SALT LAKE VALLEY LANDFILL & TRANSFER ST,1003471,6030 WEST 1300 SOUTH,40.641551,-111.931046,SALT LAKE CITY,SALT LAKE COUNTY,UT,84104,COUNTY OF SALT LAKE UTAH (50%); SALT LAKE CITY CORP (50%),138980,"C,HH"
2022,"SAMPSON COUNTY DISPOSAL, LLC",1004118,7434 ROSEBORO HIGHWAY,34.962065,-78.448345,ROSEBORO,SAMPSON COUNTY,NC,28382,GFL ENVIRONMENTAL HOLDINGS (US) INC (100%),180050,HH
2022,SAN ANGELO LANDFILL,1003044,"3002 OLD BALLINGER HWY, SAN AN",31.505472,-100.39063,SAN ANGELO,TOM GREEN COUNTY,TX,76905,REPUBLIC SERVICES INC (100%),17226,HH
2022,SAN JUAN COUNTY REGIONAL LANDFILL,1003565,"3140 #78, 8 MILES NE OF FARMIN",36.765278,-108.045,AZTEC,SAN JUAN COUNTY,NM,87410,WASTE MANAGEMENT INC (100%),70955,"C,HH"
2022,SAN MARCOS LANDFILL,1006215,1595 SAN ELIJO ROAD,33.10357,-117.17838,SAN MARCOS,SAN DIEGO COUNTY,CA,92069,SAN DIEGO COUNTY DEPARTMENT OF PUBLIC WORKS (100%),4057,HH
2022,SAN TIMOTEO SOLID WASTE DISPOSAL SITE(REDLANDS),1004692,"31 REFUSE ROAD, 2 MILES S OF B",34.0124,-117.2154,REDLANDS,SAN BERNARDINO COUNTY,CA,92373,SAN BERNARDINO COUNTY SOLID WASTE MANAGEMENT DIV (100%),28510,HH
2022,SAND VALLEY LANDFILL,1006304,3345 COUNTY ROAD 209,34.342,-85.862,COLLINSVILLE,DEKALB COUNTY,AL,35961,REPUBLIC SERVICES INC (100%),54189,"C,HH"
2022,SANGAMON VALLEY LANDFILL INC,1002096,2565 SANDHILL RD,39.860131,-89.607682,SPRINGFIELD,SANGAMON COUNTY,IL,62707,REPUBLIC SERVICES INC (100%),16033,"C,HH"
2022,SANTA MARIA REGIONAL LANDFILL,1004882,2065 EAST MAIN STREET,34.952597,-120.384126,SANTA MARIA,SANTA BARBARA COUNTY,CA,93454,CITY OF SANTA MARIA (100%),6523,"C,HH"
2022,SANTA ROSA CENTRAL LANDFILL,1000010,6337 DELISA RD.,30.5804,-87.0621,MILTON,SANTA ROSA COUNTY,FL,32583,SANTA ROSA BOARD OF COUNTY COMMISSIONERS (100%),187485,HH
2022,SAPPI CLOQUET LLC,1001995,2201 AVENUE B,46.7239,-92.4316,CLOQUET,CARLTON COUNTY,MN,55720,SAPPI NORTH AMERICA INC (100%),12692,"AA,C,TT"
2022,SARPY COUNTY SANITARY LANDFILL,1001935,14414 South 156th Street,41.1001,-96.1627,SPRINGFIELD,SARPY COUNTY,NE,68059,COUNTY OF SARPY NEBRASKA (100%),33657,"C,HH"
2022,SAUK TRAIL HILLS LANDFILL,1003687,5011 LILLEY ROAD,42.269854,-83.456076,CANTON TWP,WAYNE COUNTY,MI,48188,REPUBLIC SERVICES INC (100%),112504,"C,HH"
2022,SAVAGE CANYON LANDFILL,1005782,13919 EAST PENN STREET,33.981737,-118.015269,WHITTIER,LOS ANGELES COUNTY,CA,90602,CITY OF WHITTIER (100%),12979,HH
2022,SAVANNAH-DEAN FOREST ROAD LANDFILL,1005314,1327 DEAN FOREST RD,32.055048,-81.211428,SAVANNAH,CHATHAM COUNTY,GA,31405,CITY OF SAVANNAH SANITATION BUREAU (100%),141860,HH
2022,SCOTT AREA SANITARY LANDFILL,1002564,11555 110TH AVENUE,41.47345,-90.68826,DAVENPORT,SCOTT COUNTY,IA,52804,WASTE COMMISSION OF SCOTT COUNTY IOWA (100%),8717,"C,HH"
2022,SEABREEZE ENVIRONMENTAL LANDFILL,1003281,10310 FM 528 RD,29.182543,-95.432833,ANGLETON,BRAZORIA COUNTY,TX,77516,WASTE CONNECTIONS US INC (100%),43190,"C,HH"
2022,SECCRA Community Landfill,1009925,219 Street Road,39.8651,-75.8437,West Grove,CHESTER COUNTY,PA,19390,SECCRA COMMUNITY LANDFILL (100%),27776,"C,HH"
2022,SEMINOLE ROAD MSW LANDFILL,1005638,4203 CLEVEMONT ROAD,33.6567,-84.2599,ELLENWOOD,DEKALB COUNTY,GA,30294,DEKALB COUNTY GEORGIA (100%),351800,"C,HH"
2022,SENECA MEADOWS SWMF,1004042,1786 SALCMAN ROAD,42.91793,-76.84617,WATERLOO,SENECA COUNTY,NY,13165,WASTE CONNECTIONS US INC (100%),161101,"C,HH"
2022,SETTLERS HILL RDF/MIDWAY LANDFILL,1002493,1031 EAST FABYAN PARKWAY,41.870814,-88.288939,BATAVIA,KANE COUNTY,IL,60510,COUNTY OF KANE DIV OF ENV (100%),11333,"C,HH"
2022,SEVEN MILE CREEK LANDFILL LLC,1006964,8001 OLSON DR,44.837534,-91.367144,EAU CLAIRE,EAU CLAIRE COUNTY,WI,54703,GFL ENVIRONMENTAL HOLDINGS (US) INC (100%),26275,"C,HH"
2022,SHADE LDFL,1007686,1176 NO. 1 ROAD,40.120114,-78.802068,CAIRNBROOK,SOMERSET COUNTY,PA,15924,WASTE MANAGEMENT INC (100%),8524,"C,HH"
2022,SHELBY COUNTY HIGHWAY 70 LANDFILL,1007082,401 Landfill Road,33.17183,-86.68749,COLUMBIANA,SHELBY COUNTY,AL,35051,SHELBY COUNTY COMMISSION (LOCAL GOVERNMENT) ALABAMA (100%),127331,HH
2022,SHOOSMITH SANITARY LANDFILL,1007088,11800 LEWIS ROAD,37.35109,-77.49563,CHESTER,CHESTERFIELD COUNTY,VA,23831,SHOOSMITH BROS INC (100%),41860,HH
2022,SHORT CREEK LANDFILL,1003104,258 NORTH FORK ROAD,40.156772,-80.642072,Wheeling,OHIO COUNTY,WV,26058,REPUBLIC SERVICES INC (100%),22166,"C,HH"
2022,SHORT MOUNTAIN LANDFILL,1007001,84777 DILLARD ACCESS RD.,43.959893,-122.998005,EUGENE,LANE COUNTY,OR,97405,COUNTY OF LANE OREGON (100%),21634,HH
2022,"SI Group, Inc.",1011740,725 Cannon Bridge Road,33.4675,-80.881111,Orangeburg,ORANGEBURG COUNTY,SC,29116,SI GROUP USA HOLDINGS (USHA) CORP (100%),15960,"C,TT"
2022,SIMI VALLEY LANDFILL & RECYCLING CENTER,1007816,2801 NORTH MADERA ROAD,34.25061,-118.824532,SIMI VALLEY,VENTURA COUNTY,CA,93065,WASTE MANAGEMENT INC (100%),190567,"C,HH"
2022,SIOUX FALLS REGIONAL SANITARY LANDFILL (SFRSL),1002656,26750 464TH AVE,43.511464,-96.930176,Hartford,MINNEHAHA COUNTY,SD,57033,CITY OF SIOUX FALLS SOUTH DAKOTA (100%),60842,HH
2022,SKB Lansing Landfill,1012436,52563 243rd Streed,43.706812,-92.999888,Austin,MOWER COUNTY,MN,55912,WASTE CONNECTIONS US INC (100%),53854,"C,TT"
2022,SMITH GAP REGIONAL LANDFILL,1003666,8484 BRADSHAW RD,37.2891,-80.2134,SALEM,ROANOKE COUNTY,VA,24153,COUNTY OF ROANOKE VIRGINIA (100%),97921,HH
2022,SMITHS CREEK LANDFILL,1004497,6779 Smiths Creek Road,42.91754,-82.59244,Smiths Creek,ST. CLAIR COUNTY,MI,48074,ST CLAIR COUNTY MICHIGAN (100%),150916,"C,HH"
2022,SOLID WASTE DISPOSAL AUTHORITY,1005839,4100 LEEMAN FERRY ROAD,34.68894,-86.59206,HUNTSVILLE,MADISON COUNTY,AL,35804,SOLID WASTE DISPOSAL AUTHORITY (100%),226823,HH
2022,SONOMA COUNTY CENTRAL DISPOSAL SITE,1004123,500 MECHAM ROAD,38.297175,-122.741432,PETALUMA,SONOMA COUNTY,CA,94952,REPUBLIC SERVICES INC (100%),57668,"C,HH"
2022,SOUTH CENTRAL IOWA SOLID WASTE AGENCY SCISWA,1002691,1736 HIGHWAY T17,41.2739,-92.9487,TRACY,MARION COUNTY,IA,50256,SOUTH CENTRAL IOWA SOLID WASTE AGENCY (100%),48210,"C,HH"
2022,SOUTH CUSHMAN LANDFILL,1006806,455 SANDURI ST,64.804,-147.699,FAIRBANKS,FAIRBANKS NORTH STAR BOROUGH,AK,99701,BOROUGH OF FAIRBANKS NORTH STAR (100%),81376,"C,HH"
2022,SOUTH DADE SOLID WASTE DISPOSAL FACILITY,1004682,23707 SW 97TH AVENUE,25.547222,-80.34769,GOULDS,MIAMI-DADE COUNTY,FL,33170,COUNTY OF MIAMI-DADE FLORIDA (100%),60530,HH
2022,SOUTH SHELBY LANDFILL,1002466,5494 MALONE ROAD,34.999213,-89.906724,MEMPHIS,SHELBY COUNTY,TN,38116,REPUBLIC SERVICES INC (100%),128801,"C,HH"
2022,SOUTH SIDE LANDFILL INC,1002683,2561 KENTUCKY AVENUE,39.716111,-86.205,INDIANAPOLIS,MARION COUNTY,IN,46221,600 LAND INC (100%),102670,"C,HH"
2022,SOUTH WAKE LANDFILL,1004408,6300 OLD SMITHFIELD ROAD,35.674942,-78.85138,APEX,WAKE COUNTY,NC,27502,WAKE COUNTY GOVERNMENT  (100%),149109,HH
2022,SOUTHBRIDGE RECYCLING & DISPOSAL PARK,1005254,165 BAREFOOT RD,42.10516,-72.03195,SOUTHBRIDGE,WORCESTER COUNTY,MA,1550,CASELLA WASTE SYSTEMS INC (100%),5528,"C,HH"
2022,SOUTHEAST BERRIEN COUNTY LANDFILL,1004025,3200 CHAMBERLAIN ROAD,41.813371,-86.332814,BUCHANAN,BERRIEN COUNTY,MI,49107,SOUTHEAST BERRIEN COUNTY LANDFILL (100%),157354,"C,HH"
2022,SOUTHEAST COUNTY LANDFILL,1003560,15960 CR 672,27.762601,-82.20147,LITHIA,HILLSBOROUGH COUNTY,FL,33547,HILLSBOROUGH COUNTY FLORIDA (100%),101407,"C,HH"
2022,SOUTHEAST LANDFILL OKC,1005729,7001 S BRYANT,35.40004,-97.4641,OKLAHOMA CITY,OKLAHOMA COUNTY,OK,73149,DAVID ALMQUIST (6.25%); MARKEETA LERAY (6.25%); DOERFIER DUMP LLC (25%); HOSTER BROTHERS INC (25%); OK TITLE CLEARING (25%); GINGERLYNN INC (12.5%),90771,"C,HH"
2022,SOUTHERN ALLEGHENIES LDFL,1007718,843 MILLER PICKING RD,40.23252,-78.895563,DAVIDSVILLE,SOMERSET COUNTY,PA,15928,NOBLE ENVIRONMENTAL INC (100%),9329,"C,HH"
2022,SOUTHERN ILLINOIS REGIONAL LANDFILL,1004027,1540 LANDFILL ROAD,37.843781,-89.263298,DESOTO,JACKSON COUNTY,IL,62924,REPUBLIC SERVICES INC (100%),30643,"C,HH"
2022,SOUTHWEST LANDFILL,1002648,20700 HELIUM RD,35.01422,-101.95454,CANYON,RANDALL COUNTY,TX,79015,REPUBLIC SERVICES INC (100%),62938,HH
2022,SOUTHWEST REGIONAL LANDFILL,1004240,24427 SOUTH HWY 85,33.2222,-112.6371,BUCKEYE,MARICOPA COUNTY,AZ,85326,REPUBLIC SERVICES INC (100%),12685,HH
2022,"SP Fiber Technologies Southeast, LLC",1000240,709 PAPERMILL ROAD,32.504129,-82.844859,DUBLIN,LAURENS COUNTY,GA,31027,WESTROCK CO (100%),44666,"C,TT"
2022,SPADRA LANDFILL,1003395,4125 WEST VALLEY BOULEVARD,34.038555,-117.8237,WALNUT,LOS ANGELES COUNTY,CA,91789,COUNTY OF LOS ANGELES CALIFORNIA (100%),7275,HH
2022,SPRINGFIELD SANITARY LANDFILL,1002906,3545 W FARM RD 34,37.377418,-93.342656,WILLARD,GREENE COUNTY,MO,65781,SPRINGFIELD MISSOURI (100%),168598,"C,HH"
2022,SPRINGHILL REGIONAL LANDFILL,1007898,4945 Hwy 273,30.928,-85.427,CAMPBELLTON,JACKSON COUNTY,FL,32426,WASTE MANAGEMENT INC (100%),61556,"C,HH"
2022,SPRUCE RIDGE RESOURCE MGMT FACILITY,1007742,12755 137TH STREET,44.815907,-94.248837,GLENCOE,MCLEOD COUNTY,MN,55336,WASTE MANAGEMENT INC (100%),44781,"C,HH"
2022,SPSA Regional Landfill,1014304,1 Bob Foeller Drive,36.7564,-76.50915,Suffolk,SUFFOLK CITY,VA,23434,SOUTHEASTERN PUBLIC SERVICE AUTHORITY (100%),23038,HH
2022,SR 85 LANDFILL,1004121,28633 W PATTERSON RD,33.1898,-112.67612,BUCKEYE,MARICOPA COUNTY,AZ,85326,CITY OF PHOENIX ARIZONA (100%),174229,HH
2022,SRPSA Butcher Creek Landfill,1010994,4803 Highway 92,36.731009,-78.428012,Chase City,MECKLENBURG COUNTY,VA,23924,SOUTHSIDE REGIONAL PUBLIC SERVICE AUTHORITHY (100%),44115,HH
2022,ST JOHN LANDFILL,1002446,9387 NORTH COLUMBIA BOULEVARD,45.600836,-122.760606,PORTLAND,MULTNOMAH COUNTY,OR,97203,METRO (100%),1146,HH
2022,ST LANDRY PARISH LANDFILL,1006238,417 SOLID WASTE RD,30.6833,-92.060059,WASHINGTON,ST. LANDRY PARISH,LA,70589,ST LANDRY PARISH WASTE DISPOSAL DISTRICT (100%),77145,HH
2022,ST. LUCIE COUNTY BALING AND RECYCLING FACILITY,1007219,6120 GLADES CUTOFF ROAD,27.37811,-80.38832,FT. PIERCE,ST. LUCIE COUNTY,FL,34981,ST LUCIE COUNTY COMMISSIONERS (100%),60429,"C,HH"
2022,STAFFORD COUNTY LANDFILL,1007096,489 ESKIMO HILL RD,38.38066,-77.413488,STAFFORD,STAFFORD COUNTY,VA,22554,COUNTY OF STAFFORD VIRGINIA (100%),20536,"C,HH"
2022,STATEWIDE LANDFILL,1003804,4720 DUEBER AVE SW,40.74315,-81.39866,CANTON,STARK COUNTY,OH,44706,WASTE MANAGEMENT INC (100%),1021,HH
2022,STONE'S THROW LANDFILL,1006183,1303 WASHINGTON BLVD,32.514014,-85.828028,TALLASSEE,TALLAPOOSA COUNTY,AL,36078,GFL ENVIRONMENTAL HOLDINGS (US) INC (100%),54673,HH
2022,STONY HOLLOW LANDFILL INC,1007811,2460 SOUTH GETTYSBURG AVENUE,39.715707,-84.252307,DAYTON,MONTGOMERY COUNTY,OH,45418,WASTE MANAGEMENT INC (100%),31897,"C,HH"
2022,SUMMIT COUNTY LANDFILL,1005695,639 LANDFILL RD,39.608712,-105.997922,DILLON AREA,SUMMIT COUNTY,CO,80435,SUMMIT COUNTY COLORADO (100%),43783,"C,HH"
2022,SUMNER LANDFILL,1007810,,38.739368,-87.852363,SUMNER,LAWRENCE COUNTY,IL,62466,REPUBLIC SERVICES INC (100%),80111,"C,HH"
2022,SUNRISE LANDFILL,1006277,7900 E. VEGAS VALLEY,36.141347,-115.00308,LAS VEGAS,CLARK COUNTY,NV,89124,BUREAU OF LAND MANAGEMENT (100%),7221,HH
2022,SUNSET FARMS LANDFILL,1006747,9912 GILES RD,30.33407,-97.62178,AUSTIN,TRAVIS COUNTY,TX,78754,REPUBLIC SERVICES INC (100%),12105,HH
2022,SUNSHINE CANYON LANDFILL,1003679,14747 SAN FERNANDO ROAD,34.32423,-118.50343,SYLMAR,LOS ANGELES COUNTY,CA,91342,REPUBLIC SERVICES INC (100%),432901,HH
2022,SUPERIOR LANDFILL & RECYCLING CENTER,1003569,3001 LITTLE NECK ROAD,32.01336,-81.25767,SAVANNAH,CHATHAM COUNTY,GA,31419,WASTE MANAGEMENT INC (100%),60424,"C,HH"
2022,SURRY COUNTY LANDFILL,1005535,237 Landfill Road,36.4381,-80.5702,MOUNT AIRY,SURRY COUNTY,NC,27030,SURRY COUNTY NORTH CAROLINA (100%),41722,HH
2022,SYCAMORE LANDFILL,1002086,4301 SYCAMORE RIDGE ROAD,38.432084,-82.022598,HURRICANE,PUTNAM COUNTY,WV,25526,REPUBLIC SERVICES INC (100%),17062,HH
2022,SYCAMORE LANDFILL,1003680,8514 MAST BLVD,32.862911,-117.027864,SANTEE,SAN DIEGO COUNTY,CA,92071,REPUBLIC SERVICES INC (100%),155748,HH
2022,Saginaw Valley Landfill,1005821,2145 South Miller Road,43.439384,-84.071709,Saginaw,SAGINAW COUNTY,MI,48609,WASTE MANAGEMENT INC (100%),947,"C,HH"
2022,Salinas Landfill,1006228,"BO AGUIRRE, RD #3 HECTOMETRO 7",17.977466,-66.297946,SALINAS,SALINAS MUNICIPIO,PR,751,MUNICIPALITY OF SALINAS (100%),114446,HH
2022,Salt River Landfill,1002831,4660 N Beeline Highway,33.504378,-111.787864,Scottsdale,MARICOPA COUNTY,AZ,85256,THE SALT RIVER PIMA - MARICOPA INDIAN COMMUNITY (100%),53520,HH
2022,Sampson County Landfill,1004255,7434 Roseboro Highway,34.962065,-78.448345,Roseboro,SAMPSON COUNTY,NC,28382,COUNTY OF SAMPSON NORTH CAROLINA (100%),10441,HH
2022,San Juan Landfill,1007139,,18.4358,-66.0816,San Juan,SAN JUAN MUNICIPIO,PR,907,MUNICIPALITY DE SAN JUAN (100%),85777,"C,HH"
2022,Sand Point Landfill,1012133,164 Landfill Road,32.500534,-104.069167,Carlsbad,EDDY COUNTY,NM,88220,CITY OF CARLSBAD NEW MEXICO (50%); COUNTY OF EDDY NEW MEXICO (50%),43293,HH
2022,Sandoval County Landfill,1000478,2708 Iris Road NE,35.3071,-106.6228,Rio Rancho,SANDOVAL COUNTY,NM,87144,COUNTY OF SANDOVAL NEW MEXICO (100%),85041,HH
2022,Santiago Canyon Landfill,1002318,3099 SANTIAGO CYN RD,33.78328,-117.74998,ORANGE,ORANGE COUNTY,CA,92862,COUNTY OF ORANGE CALIFORNIA (100%),34395,HH
2022,"Sappi North America, Inc. - Somerset Operations",1003048,1329 WATERVILLE ROAD,44.707585,-69.641313,SKOWHEGAN,SOMERSET COUNTY,ME,4976,SAPPI NORTH AMERICA INC (100%),58846,"AA,C,TT"
2022,"Sawyer Disposal Services, LLC",1003994,12400 247th Ave S.E.,47.972493,-101.092338,Sawyer,WARD COUNTY,ND,58781,CLEAN HARBORS INC (100%),21876,TT
2022,Scholl Canyon Landfill,1003198,7721 N. Figueroa Street,34.145023,-118.183491,Los Angeles,LOS ANGELES COUNTY,CA,90041,COUNTY OF LOS ANGELES CALIFORNIA (100%),88259,HH
2022,Scottsboro Solid Waste,1004860,27150 John T. Reid Parkway,34.696305,-85.986151,Scottsboro,JACKSON COUNTY,AL,35768,CITY OF SCOTTSBORO ALABAMA (100%),36296,HH
2022,Security Recycling and Disposal Facility,1007895,19248 Highway 105,30.3209,-95.2737,Cleveland,MONTGOMERY COUNTY,TX,77327,WASTE MANAGEMENT INC (100%),72047,HH
2022,Seminole (136),1000084,STATE HIGHWAY 17,29.7333,-81.6339,PALATKA,Putnam,FL,32708,SEMINOLE ELECTRIC COOPERATIVE INC (100%),15038,"D,TT"
2022,"Seneca Landfill, Incorporated",1002035,421 Hartmann Road,40.804184,-80.085323,Evans City,BUTLER COUNTY,PA,16033,VOGEL HOLDING INC (100%),55101,"C,HH"
2022,Seward County Landfill,1011499,1703 East 8th Street,37.0545,-100.89178,Liberal,SEWARD COUNTY,KS,67901,COUNTY OF SEWARD KANSAS (100%),42550,"C,HH"
2022,Shamrock Landfill Inc.,1012042,761 Highway 45,46.69442706,-92.42868395,Cloquet,,MN,55720,WASTE CONNECTIONS US INC (100%),38996,"C,TT"
2022,Shannon Road Landfill,1007614,7700 Shannon Road,34.20441,-92.099,Pine Bluff,JEFFERSON COUNTY,AR,71603,WASTE MANAGEMENT INC (100%),19384,HH
2022,Show-Me Regional Landfill,1007060,230 SE 421 Rd,38.719889,-93.676389,Warrensburg,JOHNSON COUNTY,MO,64093,REPUBLIC SERVICES INC (100%),42333,"C,HH"
2022,Sierra Army Depot,1013147,74 Currant St.,40.146017,-120.124045,Herlong,,CA,96113,US GOVERNMENT (%),174,HH
2022,Simco Road Regional Landfill,1008253,16415 NW Waste Site Drive,43.256283,-115.902837,Mayfield,ELMORE COUNTY,ID,83716,IRWS LLC (100%),65364,HH
2022,Sinton Landfill,1006746,,28.015282,-97.560379,Sinton,SAN PATRICIO COUNTY,TX,78387,REPUBLIC SERVICES INC (100%),14174,HH
2022,Sonoco Products Co.,1000353,N. Second Street,34.387,-80.0663,Hartsville,DARLINGTON COUNTY,SC,29550,SONOCO PRODUCTS CO (100%),7395,"C,II,TT"
2022,South Central Iowa Landfill,1010982,2496 Highway 92,41.34485,-94.02116,Winterset,MADISON COUNTY,IA,50273,SOUTH CENTRAL IOWA LANDFILL AGENCY INC (100%),28871,HH
2022,South Hills (Armoni) Landfill,1007691,3100 Hill Road,40.27764,-79.98788,Library,ALLEGHENY COUNTY,PA,15129,WASTE MANAGEMENT INC (100%),7603,"C,HH"
2022,South Hilo Sanitary Landfill,1012851,1645 Hoolaulima Rd.,19.7031566,-155.2382164,Hilo,,HI,96720,COUNTY OF HAWAI'I HAWAII (100%),78678,HH
2022,South Yuma County Landfill,1006485,19536 South Avenue 1R,32.54399,-114.61865,Yuma,YUMA COUNTY,AZ,85365,CR&R INC (100%),130651,HH
2022,Southern Oklahoma Regional Disposal Landfill,1002234,31 SORD Drive,34.19667,-97.04443,Ardmore,CARTER COUNTY,OK,73402,SOUTHERN OKLAHOMA REGIONAL DISPOSAL INC (100%),92454,"C,HH"
2022,Southern Sanitation Landfill,1007666,478 Coopertown Road,36.892079,-86.911431,Russellville,LOGAN COUNTY,KY,42276,WASTE MANAGEMENT INC (100%),21822,HH
2022,Steele County Landfill,1011916,9420 SE 64th Ave,43.95541,-93.10591,Blooming Prairie,STEELE COUNTY,MN,55917,COUNTY OF STEELE MINNESOTA (100%),44545,"C,HH"
2022,Stillwater Sanitary Landfill,1005730,1717 E YOST  RD,36.20303,-97.03664,STILLWATER,PAYNE COUNTY,OK,74075,REPUBLIC SERVICES INC (100%),36998,HH
